Restaurant,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time
ID_376,39.8943061,-85.06488272,"Andhra, Hyderabadi, Biryani, South Indian, North Indian, Rolls, Mughlai",$20.00,$50.00,3.7,112,41,30 minutes
ID_3209,39.90051137,-85.390864,"Fast Food, Healthy Food",$10.00,$50.00,NEW,-,-,10 minutes
ID_6128,39.53644927,-85.74856886,"North Indian, Chinese",$15.00,$50.00,-,-,-,30 minutes
ID_2947,39.48853199,-85.83505663,"North Indian, Chinese, Mughlai",$25.00,$50.00,3.6,76,38,30 minutes
ID_911,39.01774204,-85.69033819,Biryani,$10.00,$50.00,NEW,-,-,30 minutes
ID_3342,39.14422024,-85.39256245,"North Indian, Chinese",$20.00,$50.00,-,-,-,65 minutes
ID_1427,39.30066639,-85.98493865,"Italian, Fast Food",$20.00,$50.00,3.7,101,29,45 minutes
ID_534,39.59094786,-85.71158244,North Indian,$15.00,$50.00,4.1,144,33,30 minutes
ID_5511,39.69496741,-85.94624143,North Indian,$10.00,$50.00,3.5,49,7,30 minutes
ID_5405,39.47932741,-85.97100748,"Desserts, Bakery",$15.00,$50.00,3.5,20,16,30 minutes
ID_1004,39.41700395,-85.14852065,"Fast Food, Sandwich",$10.00,$50.00,3.0,4,1,30 minutes
ID_6107,39.18820669,-85.66876661,"Italian, Lebanese, North Indian",$15.00,$50.00,3.2,15,7,30 minutes
ID_7260,39.33500305,-85.15778878,"North Indian, Mughlai, Beverages",$15.00,$50.00,-,-,-,30 minutes
ID_4625,39.81481863,-85.30611169,"North Eastern, Momos, Fast Food, Beverages, Tibetan",$10.00,$50.00,2.9,-,-,30 minutes
ID_4593,39.85851875,-85.32829146,"Chinese, Mughlai, North Indian, Seafood, Biryani",$20.00,$50.00,3.8,426,196,45 minutes
ID_4031,39.99853621,-85.23294933,Ice Cream,$10.00,$50.00,4.0,61,40,30 minutes
ID_6013,39.29149882,-85.57633818,"Cafe, Spanish, Italian, Mexican, Salad, Juices",$25.00,$50.00,4.1,1307,794,45 minutes
ID_2862,39.228725,-85.14755236,Salad,$15.00,$50.00,3.7,26,10,30 minutes
ID_6448,39.32222282,-85.23504733,"Chinese, North Indian, Mughlai",$25.00,$50.00,3.1,9,1,30 minutes
ID_3752,39.65543407,-85.53185527,"North Indian, South Indian",$20.00,$99.00,3.2,7,2,65 minutes
ID_4189,39.63530201,-85.07667939,"South Indian, Fast Food",$10.00,$50.00,-,-,-,30 minutes
ID_826,39.43883198,-85.34951142,"Chinese, Sushi, Asian, Thai",$65.00,$50.00,4.4,925,589,30 minutes
ID_7754,39.89207084,-85.65340736,"South Indian, North Indian, Chinese",$15.00,$50.00,3.3,24,8,30 minutes
ID_1429,39.78803292,-85.65571757,"North Indian, Rolls, Lebanese",$25.00,$50.00,3.4,40,7,45 minutes
ID_342,39.79211376,-85.63726724,South Indian,$10.00,$50.00,3.6,33,8,30 minutes
ID_7497,39.47538445,-85.16476607,Maharashtrian,$10.00,$0.00,3.3,12,1,30 minutes
ID_7057,39.07375864,-85.20642875,"North Indian, Chinese",$30.00,$0.00,3.6,102,48,45 minutes
ID_5097,39.19748469,-85.52119473,"Chinese, North Indian",$15.00,$50.00,3.7,53,18,30 minutes
ID_744,39.18538153,-85.89000925,"North Indian, South Indian, Chinese",$20.00,$50.00,3.4,47,6,65 minutes
ID_3755,39.71396508,-85.40157626,"Continental, Pizza, Italian",$25.00,$50.00,3.9,297,145,45 minutes
ID_4202,39.94290669,-85.58778419,"Parsi, Bakery",$20.00,$50.00,4.0,4335,2363,30 minutes
ID_7319,39.75914439,-85.5715014,"North Indian, Chinese, Fast Food",$60.00,$50.00,3.9,750,536,30 minutes
ID_5592,39.37831014,-85.47400096,Beverages,$10.00,$50.00,3.6,11,4,45 minutes
ID_6055,39.04246634,-85.36326358,Fast Food,$10.00,$50.00,3.8,110,53,30 minutes
ID_5299,39.38745728,-85.9230575,"Fast Food, Pizza, North Indian, Momos",$20.00,$50.00,4.1,479,247,45 minutes
ID_4237,39.28978639,-85.91211278,North Indian,$10.00,$50.00,3.3,15,1,30 minutes
ID_5908,39.22160845,-85.03011555,North Indian,$20.00,$50.00,2.4,19,11,30 minutes
ID_7532,39.32816012,-85.06343494,"Bakery, Desserts, Mithai",$20.00,$50.00,-,-,-,30 minutes
ID_1637,39.96859931,-85.7242696,Fast Food,$15.00,$50.00,3.8,112,37,45 minutes
ID_3921,39.00170366,-85.33781519,"Mughlai, North Indian, Kebab, Rolls",$35.00,$50.00,3.6,67,11,30 minutes
ID_8013,39.66209527,-85.70482318,"North Indian, Chinese",$35.00,$50.00,3.6,34,18,30 minutes
ID_7271,39.39997902,-85.01912514,South Indian,$5.00,$50.00,3.1,98,10,30 minutes
ID_7269,39.68666935,-85.09517897,North Indian,$10.00,$50.00,4.2,236,72,45 minutes
ID_8281,39.45951884,-85.21495581,"Street Food, Fast Food, North Indian",$15.00,$50.00,2.9,8,5,45 minutes
ID_5063,39.95076802,-85.06098522,"Bakery, Desserts, Fast Food",$20.00,$50.00,3.5,32,10,30 minutes
ID_7501,39.25445751,-85.4518014,"North Indian, South Indian",$20.00,$50.00,2.9,4,3,30 minutes
ID_1555,39.87506513,-85.98275154,"North Indian, Continental, Chinese, Juices",$10.00,$50.00,3.4,25,20,30 minutes
ID_2301,39.21409683,-85.74466086,"Pizza, Fast Food",$20.00,$0.00,3.6,277,89,30 minutes
ID_465,39.25114194,-85.6854691,North Indian,$25.00,$50.00,3.1,5,-,30 minutes
ID_8478,39.73728616,-85.02648112,Chinese,$20.00,$50.00,3.4,25,17,30 minutes
ID_7301,39.6175831,-85.31073351,"North Indian, Chinese, South Indian, Fast Food",$20.00,$50.00,2.6,123,49,45 minutes
ID_4152,39.93601165,-85.46817658,"Fast Food, Beverages",$10.00,$50.00,NEW,-,-,45 minutes
ID_4850,39.35218735,-85.31889385,"Arabian, North Indian, Biryani, Chinese, Seafood",$35.00,$50.00,2.9,839,245,45 minutes
ID_7067,39.17640413,-85.44935425,South Indian,$10.00,$50.00,3.5,237,2,45 minutes
ID_4124,39.78508728,-85.78103744,Desserts,$10.00,$50.00,-,-,-,30 minutes
ID_1543,39.83607267,-85.57148741,"North Indian, Chinese",$10.00,$50.00,3.4,29,23,65 minutes
ID_1153,39.07233327,-85.12281103,"Burger, Fast Food",$15.00,$50.00,3.6,374,87,45 minutes
ID_2292,39.71061379,-85.83734799,"Fast Food, Pizza",$20.00,$50.00,3.3,32,3,45 minutes
ID_6000,39.29318641,-85.41979887,North Indian,$10.00,$50.00,-,-,-,30 minutes
ID_2718,39.33913999,-85.71826807,"North Indian, Chinese, Seafood",$50.00,$99.00,3.1,46,32,30 minutes
ID_6711,39.79836949,-85.21400447,"South Indian, Chinese",$10.00,$50.00,2.9,43,15,30 minutes
ID_4406,39.38982249,-85.10113981,"North Indian, Sandwich, Desserts, Beverages, Continental, Chinese, Biryani, Mughlai",$20.00,$50.00,3.9,59,31,30 minutes
ID_3969,39.66957622,-85.06094316,"Beverages, Desserts, Ice Cream",$20.00,$99.00,3.7,246,83,30 minutes
ID_4393,39.34153496,-85.77153626,"Mughlai, North Indian",$15.00,$50.00,3.6,36,12,30 minutes
ID_2172,39.47897098,-85.4162332,"North Indian, Mughlai, Chinese",$20.00,$50.00,3.6,87,28,65 minutes
ID_7644,39.2561611,-85.94916236,"Chinese, North Indian",$25.00,$99.00,-,-,-,45 minutes
ID_8275,39.18399311,-85.65205697,"South Indian, Chinese",$10.00,$50.00,4.0,62,32,30 minutes
ID_7115,39.39723797,-85.65190984,"South Indian, North Indian, Chinese, Biryani",$30.00,$50.00,4.0,201,54,45 minutes
ID_4793,39.51701188,-85.20988733,Sandwich,$10.00,$50.00,3.5,44,4,45 minutes
ID_2034,39.28776591,-85.81400006,"Biryani, Fast Food",$10.00,$50.00,3.4,15,4,30 minutes
ID_8367,39.70914775,-85.51966766,"North Indian, Chinese",$20.00,$50.00,3.0,129,42,65 minutes
ID_4997,39.52678408,-85.35134026,"North Indian, Mughlai",$20.00,$99.00,3.2,37,7,65 minutes
ID_3755,39.86450363,-85.7229686,"Continental, Pizza, Italian",$25.00,$50.00,3.9,297,145,45 minutes
ID_6027,39.63033962,-85.63975763,Fast Food,$15.00,$50.00,-,-,-,30 minutes
ID_383,39.12616786,-85.10833361,"Fast Food, Healthy Food",$25.00,$50.00,4.7,707,453,30 minutes
ID_5663,39.48912429,-85.6853361,"Fast Food, Chinese",$10.00,$50.00,3.7,62,22,30 minutes
ID_7564,39.60343889,-85.45526086,"Biryani, North Indian",$15.00,$50.00,NEW,-,-,30 minutes
ID_3157,39.65618287,-85.61719979,North Indian,$15.00,$50.00,-,-,-,30 minutes
ID_1475,39.57072539,-85.76075104,"Cafe, Tea, Street Food",$20.00,$50.00,4.3,534,318,30 minutes
ID_4039,39.27303711,-85.08503007,"Chinese, Thai",$20.00,$99.00,4.1,258,99,45 minutes
ID_2426,39.87560206,-85.17171317,Fast Food,$10.00,$50.00,-,-,-,30 minutes
ID_4881,39.99126616,-85.66068657,Juices,$5.00,$50.00,3.2,5,2,30 minutes
ID_939,39.04901858,-85.49079864,"Biryani, North Indian, Chinese, Andhra, South Indian",$30.00,$50.00,4.3,313,205,30 minutes
ID_5708,39.81304992,-85.42187479,"Pizza, Fast Food",$30.00,$50.00,3.7,530,165,45 minutes
ID_1947,39.09298213,-85.6731666,"Bar Food, North Indian, Italian, Continental",$55.00,$50.00,4.3,3394,1845,30 minutes
ID_4345,39.28661169,-85.72551931,"North Indian, Chinese, Italian, Finger Food, American",$80.00,$99.00,4.4,1102,766,30 minutes
ID_5984,39.04746565,-85.7277536,North Indian,$10.00,$50.00,2.9,37,16,30 minutes
ID_3182,39.43627222,-85.20085538,"Biryani, Mughlai, North Indian, Chinese",$20.00,$50.00,3.1,25,9,30 minutes
ID_4379,39.56771598,-85.55134528,"Fast Food, Biryani, North Indian",$20.00,$50.00,-,-,-,30 minutes
ID_8089,39.22202222,-85.54977349,"North Indian, Chinese, Thai, European, Italian",$65.00,$50.00,3.6,186,114,30 minutes
ID_4120,39.71963649,-85.88667315,"Konkan, Maharashtrian",$15.00,$50.00,3.0,6,3,30 minutes
ID_2083,39.44914852,-85.03035907,"Cafe, Beverages, Fast Food, Desserts",$25.00,$50.00,3.5,158,44,65 minutes
ID_4065,39.02757128,-85.03500852,Cafe,$10.00,$50.00,-,-,-,30 minutes
ID_7341,39.64177255,-85.18178309,"Odia, Bengali, Salad, North Indian",$10.00,$50.00,3.8,51,34,30 minutes
ID_911,39.01152496,-85.89082641,Biryani,$20.00,$50.00,NEW,-,-,30 minutes
ID_6086,39.31640782,-85.19722667,South Indian,$10.00,$99.00,3.5,150,15,45 minutes
ID_1796,39.47720883,-85.54306609,"Cafe, Beverages, Bakery",$20.00,$50.00,3.7,126,51,30 minutes
ID_7915,39.87018932,-85.9886582,"Italian, Pizza, Burger",$20.00,$50.00,3.8,78,44,30 minutes
ID_7295,39.28216925,-85.57156245,"Bakery, Desserts, Ice Cream",$15.00,$50.00,3.9,76,22,45 minutes
ID_7969,39.66493632,-85.55721477,"North Indian, Chinese",$15.00,$50.00,3.3,16,10,65 minutes
ID_5222,39.4365031,-85.45082555,North Indian,$10.00,$50.00,NEW,-,-,30 minutes
ID_8023,39.55911053,-85.67472657,"North Indian, Fast Food",$20.00,$50.00,3.7,575,104,45 minutes
ID_8450,39.69857379,-85.1704183,Desserts,$15.00,$50.00,4.2,192,110,30 minutes
ID_2407,39.49824866,-85.50909696,"North Indian, Chinese, Fast Food",$20.00,$50.00,3.5,29,17,30 minutes
ID_5193,39.72214462,-85.3587474,"Desserts, Beverages",$10.00,$50.00,4.0,157,83,30 minutes
ID_4885,39.86792216,-85.76785474,"Ice Cream, Desserts",$20.00,$50.00,4.0,160,83,30 minutes
ID_4625,39.97988437,-85.25419372,"Fast Food, North Eastern, Momos",$10.00,$50.00,2.7,6,5,30 minutes
ID_7913,39.73752476,-85.01057713,Pizza,$15.00,$50.00,3.5,4,1,30 minutes
ID_7627,39.28173315,-85.21716048,"North Indian, Chinese",$30.00,$50.00,3.3,69,26,30 minutes
ID_969,39.82742102,-85.92881106,Rolls,$10.00,$50.00,3.4,14,8,45 minutes
ID_188,39.82921889,-85.85559494,"North Indian, Mughlai",$15.00,$50.00,2.8,-,-,30 minutes
ID_4244,39.64936625,-85.88453351,Tibetan,$10.00,$50.00,4.0,126,53,30 minutes
ID_1862,39.49941461,-85.1990849,"North Indian, Chinese",$30.00,$50.00,4.3,1141,478,30 minutes
ID_367,39.02206693,-85.73066999,Fast Food,$10.00,$99.00,3.3,12,1,30 minutes
ID_2063,39.4805224,-85.37040979,"North Indian, Fast Food",$10.00,$50.00,2.7,22,4,45 minutes
ID_4518,39.77296983,-85.0654033,"Fast Food, Sandwich",$15.00,$50.00,4.0,107,32,30 minutes
ID_6699,39.44796947,-85.03570176,Beverages,$10.00,$50.00,4.1,139,70,30 minutes
ID_4776,39.61511237,-85.07848128,Fast Food,$10.00,$50.00,-,-,-,30 minutes
ID_5461,39.12455123,-85.04351541,Paan,$5.00,$50.00,NEW,-,-,30 minutes
ID_8595,39.2954437,-85.03671897,Ice Cream,$10.00,$50.00,-,-,-,30 minutes
ID_444,39.44181699,-85.75174607,North Indian,$10.00,$50.00,3.5,22,13,30 minutes
ID_921,39.74651746,-85.05831585,"Biryani, North Indian",$20.00,$50.00,3.8,58,45,20 minutes
ID_7134,39.32572191,-85.72901913,"Biryani, Kebab",$10.00,$50.00,3.7,14,3,30 minutes
ID_2973,39.66719993,-85.25229685,"Street Food, North Indian, Mithai",$20.00,$50.00,4.1,113,41,30 minutes
ID_18,39.21515301,-85.56410295,"Pizza, Italian, Beverages",$40.00,$50.00,4.5,366,232,45 minutes
ID_7066,39.52941274,-85.01017321,"Beverages, Desserts, Juices",$10.00,$50.00,4.1,237,95,45 minutes
ID_1079,39.22352652,-85.68200833,"North Indian, Continental, Asian, Pizza",$50.00,$50.00,4.1,643,435,65 minutes
ID_7959,39.68752343,-85.72449055,North Indian,$20.00,$99.00,3.4,37,14,30 minutes
ID_7080,39.68017134,-85.09836428,"Juices, Beverages",$5.00,$50.00,3.4,9,1,30 minutes
ID_6227,39.99646348,-85.21817949,Rolls,$10.00,$50.00,NEW,-,-,30 minutes
ID_6788,39.01897834,-85.7398484,South Indian,$10.00,$50.00,2.8,6,2,30 minutes
ID_1015,39.57522387,-85.12147779,"Continental, Desserts, Beverages, Sandwich",$20.00,$50.00,3.2,19,10,30 minutes
ID_1966,39.85114564,-85.14987997,"North Indian, Chinese",$40.00,$50.00,3.4,76,40,65 minutes
ID_1848,39.04947154,-85.45540042,"Desserts, Ice Cream",$20.00,$50.00,4.0,65,39,30 minutes
ID_4973,39.73446475,-85.64148567,"Salad, European, Steak, Healthy Food, Beverages, Finger Food",$55.00,$50.00,4.2,1319,659,45 minutes
ID_7547,39.4033025,-85.16559239,"Ice Cream, Paan, Desserts",$15.00,$50.00,3.9,50,26,30 minutes
ID_4674,39.8018401,-85.88402487,"North Indian, Chinese",$25.00,$50.00,3.5,179,53,45 minutes
ID_1270,39.77772348,-85.718537,"North Indian, South Indian",$15.00,$50.00,-,-,-,30 minutes
ID_8012,39.04284326,-85.08622207,Desserts,$15.00,$50.00,3.7,-,-,30 minutes
ID_2880,39.07329144,-85.3849616,"Chinese, Biryani",$15.00,$50.00,-,-,-,30 minutes
ID_1432,39.45362531,-85.44007376,"Cafe, Chinese, Italian",$30.00,$99.00,4.1,803,554,45 minutes
ID_7377,39.05182192,-85.09272427,"Fast Food, Sandwich",$10.00,$50.00,3.8,26,6,45 minutes
ID_8518,39.49317728,-85.55726855,"Wraps, Fast Food",$15.00,$50.00,-,-,-,30 minutes
ID_4601,39.22728852,-85.5414426,"Lebanese, North Indian, Mediterranean, Biryani, Rolls, Fast Food",$20.00,$50.00,3.6,785,399,45 minutes
ID_1752,39.59609849,-85.13215206,"Street Food, Desserts",$10.00,$50.00,-,-,-,30 minutes
ID_8657,39.16015723,-85.55411813,"Continental, Italian, North Indian, Chinese",$20.00,$50.00,3.8,286,77,30 minutes
ID_8033,39.96699195,-85.72139262,"Continental, North Indian, Mughlai, Chinese, Italian",$30.00,$50.00,4.0,267,165,30 minutes
ID_408,39.95020159,-85.75830315,"Biryani, North Indian, Maharashtrian",$15.00,$50.00,NEW,-,-,30 minutes
ID_1140,39.5501073,-85.42636579,"American, Fast Food",$20.00,$50.00,3.8,80,27,30 minutes
ID_1706,39.9637102,-85.55116852,Chinese,$15.00,$50.00,3.1,4,-,30 minutes
ID_6776,39.51442335,-85.7748763,"North Indian, South Indian, Chinese",$20.00,$50.00,3.4,27,10,30 minutes
ID_6003,39.83568879,-85.87036944,"Fast Food, Beverages",$10.00,$50.00,-,-,-,30 minutes
ID_1016,39.40952448,-85.13526278,Fast Food,$15.00,$50.00,-,-,-,30 minutes
ID_8460,39.68745139,-85.45371294,"Mediterranean, European, Continental",$40.00,$50.00,4.3,124,88,30 minutes
ID_2033,39.13094532,-85.31770756,"North Indian, Chinese",$20.00,$50.00,3.4,17,4,45 minutes
ID_5847,39.75454947,-85.3204186,"Chinese, Mughlai",$25.00,$50.00,-,-,-,30 minutes
ID_397,39.19895569,-85.62737965,"Andhra, Biryani, Chinese",$15.00,$50.00,NEW,-,-,30 minutes
ID_1353,39.79974658,-85.25667241,Bakery,$15.00,$50.00,3.7,21,20,30 minutes
ID_3451,39.12285967,-85.87525294,"Chinese, North Indian",$20.00,$50.00,3.5,110,35,45 minutes
ID_195,39.97895143,-85.64720711,"Mughlai, North Indian, Chinese, Seafood",$15.00,$50.00,4.0,1210,503,45 minutes
ID_4672,39.90084667,-85.70412959,"Chinese, North Indian",$15.00,$50.00,2.5,17,5,30 minutes
ID_8101,39.37572895,-85.54640524,"Fast Food, Italian",$20.00,$50.00,3.4,16,4,30 minutes
ID_5925,39.93322966,-85.56874865,"North Indian, Fast Food",$20.00,$50.00,-,-,-,30 minutes
ID_2083,39.03276488,-85.12886634,"Cafe, Beverages, Fast Food, Desserts",$25.00,$50.00,3.5,158,44,65 minutes
ID_6296,39.42646212,-85.91138028,North Indian,$15.00,$50.00,3.4,18,8,30 minutes
ID_6954,39.54679475,-85.59328793,Chinese,$35.00,$50.00,3.9,81,47,65 minutes
ID_6678,39.14955724,-85.56511285,Lebanese,$10.00,$50.00,-,-,-,30 minutes
ID_3146,39.61875048,-85.20241934,"Biryani, Chinese, North Indian",$15.00,$50.00,3.3,93,13,65 minutes
ID_1000,39.82935125,-85.24935128,"Bohri, Biryani",$25.00,$50.00,3.7,96,55,30 minutes
ID_7297,39.27147929,-85.60525292,Bakery,$15.00,$99.00,-,-,-,45 minutes
ID_8522,39.36675035,-85.23385987,"Rolls, North Indian, Chinese",$20.00,$50.00,-,-,-,30 minutes
ID_6738,39.86576254,-85.74516167,"South Indian, Beverages",$10.00,$50.00,3.3,1097,57,45 minutes
ID_5899,39.29453816,-85.84907132,North Indian,$15.00,$50.00,3.6,16,4,65 minutes
ID_607,39.37059017,-85.96779154,"Bakery, Fast Food",$20.00,$50.00,3.7,101,44,120 minutes
ID_7223,39.92119541,-85.30704761,Bakery,$15.00,$50.00,3.7,79,12,30 minutes
ID_869,39.94522397,-85.31642052,"Biryani, Mughlai",$20.00,$99.00,2.9,6,2,30 minutes
ID_3008,39.88105546,-85.92984764,"Continental, Beverages, Desserts, Fast Food",$50.00,$50.00,4.1,1552,855,30 minutes
ID_2533,39.13311977,-85.2561253,"North Indian, Fast Food",$15.00,$50.00,3.8,154,71,45 minutes
ID_3879,39.23981822,-85.07811563,"North Indian, Bengali, Chinese, Odia",$20.00,$50.00,2.6,19,11,30 minutes
ID_2851,39.22289214,-85.68428127,"Juices, Beverages",$10.00,$50.00,3.2,9,2,45 minutes
ID_6486,39.53035789,-85.47728175,"Fast Food, Beverages",$5.00,$50.00,-,-,-,30 minutes
ID_1165,39.51568573,-85.77314586,"North Indian, Kebab, Biryani",$50.00,$99.00,4.2,671,301,65 minutes
ID_3372,39.32030352,-85.68452057,North Indian,$10.00,$50.00,NEW,-,-,30 minutes
ID_3605,39.50842957,-85.97797143,Burger,$15.00,$50.00,3.4,40,17,30 minutes
ID_6627,39.46734408,-85.43679159,"Beverages, Fast Food",$15.00,$50.00,NEW,-,-,30 minutes
ID_366,39.13359933,-85.95473437,"Fast Food, Street Food, Beverages",$10.00,$50.00,NEW,-,-,30 minutes
ID_2739,39.00278669,-85.18899321,Bakery,$10.00,$50.00,-,-,-,30 minutes
ID_203,39.42626848,-85.44322815,North Indian,$10.00,$50.00,3.3,20,11,30 minutes
ID_5893,39.59460351,-85.39355248,"North Indian, South Indian, Chinese, Desserts",$20.00,$50.00,2.8,11,5,30 minutes
ID_689,39.9428224,-85.84136003,"Pizza, Continental, Fast Food",$20.00,$50.00,3.3,22,10,30 minutes
ID_3492,39.8998896,-85.11988958,"Fast Food, Chinese",$15.00,$50.00,NEW,-,-,30 minutes
ID_5947,39.76138884,-85.6568108,"Rolls, Lebanese",$10.00,$50.00,3.7,55,25,30 minutes
ID_8492,39.09908068,-85.66162347,"Cafe, Fast Food, Beverages",$20.00,$50.00,3.7,31,17,30 minutes
ID_2629,39.03932628,-85.23422162,"Fast Food, Pizza",$15.00,$50.00,3.0,73,28,45 minutes
ID_4398,39.66833578,-85.57446603,"Biryani, Mughlai, Kebab",$10.00,$50.00,NEW,-,-,30 minutes
ID_1166,39.91571441,-85.84780694,North Indian,$30.00,$50.00,4.7,81,74,45 minutes
ID_4536,39.28820186,-85.81356728,"Beverages, Ice Cream",$10.00,$50.00,-,-,-,30 minutes
ID_5873,39.28980582,-85.2383178,"North Indian, Afghan, Lebanese",$20.00,$50.00,3.3,17,4,30 minutes
ID_3644,39.55870194,-85.56901941,"Fast Food, Beverages",$20.00,$50.00,3.3,9,4,30 minutes
ID_6575,39.77017947,-85.88517071,"North Indian, Chinese, Mughlai",$30.00,$50.00,3.7,104,47,45 minutes
ID_241,39.11645132,-85.3635644,Fast Food,$15.00,$50.00,3.5,24,9,30 minutes
ID_2794,39.39043077,-85.63421423,"Beverages, Desserts, Ice Cream",$20.00,$50.00,4.0,53,42,20 minutes
ID_2996,39.0668056,-85.13472845,"South Indian, Chinese",$10.00,$50.00,3.4,9,1,30 minutes
ID_5393,39.9780283,-85.01435482,"South Indian, Continental, Fast Food",$30.00,$99.00,3.9,232,105,65 minutes
ID_8610,39.54908961,-85.9534586,"North Indian, Asian, Biryani, Chinese",$40.00,$50.00,4.0,648,305,30 minutes
ID_7170,39.44665151,-85.36399062,"European, Italian, Pizza, Fast Food",$20.00,$50.00,NEW,-,-,30 minutes
ID_1487,39.10195326,-85.46425101,"Fast Food, Tea, Beverages",$10.00,$50.00,4.1,124,48,45 minutes
ID_5241,39.29739368,-85.57641099,"Fast Food, Italian, Chinese, Desserts, Beverages",$20.00,$50.00,3.7,228,94,45 minutes
ID_7014,39.71972716,-85.17352912,"Chinese, North Indian, Maharashtrian",$25.00,$50.00,3.3,47,23,30 minutes
ID_3325,39.08697114,-85.2350418,Chinese,$15.00,$50.00,3.8,140,36,30 minutes
ID_3541,39.10902547,-85.64487333,"Desserts, Ice Cream, Beverages",$15.00,$50.00,3.8,100,13,45 minutes
ID_2991,39.32779254,-85.92635364,South Indian,$10.00,$50.00,3.7,75,16,30 minutes
ID_5380,39.74152888,-85.78723962,"North Indian, Mithai, Fast Food, South Indian, Chinese",$20.00,$50.00,4.0,1169,336,30 minutes
ID_5817,39.00186589,-85.31951733,"Chinese, Momos",$15.00,$50.00,3.9,1450,307,45 minutes
ID_135,39.32989752,-85.64221478,"Ice Cream, Desserts",$10.00,$50.00,-,-,-,30 minutes
ID_988,39.69766994,-85.02403081,"Chinese, North Indian, Mughlai",$35.00,$50.00,3.9,2768,1369,30 minutes
ID_91,39.75253271,-85.61961458,"Momos, Rolls",$10.00,$50.00,3.6,52,11,30 minutes
ID_515,39.15100396,-85.99750461,Fast Food,$10.00,$50.00,3.8,61,11,30 minutes
ID_5832,39.74732403,-85.83544904,"Chinese, South Indian, North Indian",$20.00,$50.00,3.6,92,49,30 minutes
ID_6588,39.15269541,-85.74593567,Fast Food,$10.00,$50.00,2.8,12,6,30 minutes
ID_7184,39.98344698,-85.57902722,"Fast Food, Healthy Food, Sandwich, Salad",$20.00,$50.00,3.7,132,52,30 minutes
ID_2879,39.53446522,-85.46489766,"South Indian, North Indian, Fast Food",$20.00,$50.00,3.7,182,107,45 minutes
ID_8450,39.01405909,-85.58538284,"Cafe, Desserts, Fast Food, Beverages",$20.00,$0.00,4.3,102,76,30 minutes
ID_2977,39.01590152,-85.25565273,South Indian,$15.00,$99.00,4.1,1008,245,45 minutes
ID_1867,39.74440993,-85.21275188,"North Indian, Chinese, Mughlai",$30.00,$50.00,3.6,179,95,45 minutes
ID_4581,39.29164645,-85.63110959,"North Indian, Chinese, Street Food, Fast Food",$15.00,$50.00,3.2,8,1,30 minutes
ID_8361,39.55971877,-85.91939457,"Chinese, Fast Food",$20.00,$50.00,3.4,66,4,30 minutes
ID_5383,39.74087926,-85.24530377,"Biryani, Mughlai, Chinese, Seafood",$25.00,$50.00,-,-,-,30 minutes
ID_5778,39.13786355,-85.59336885,"South Indian, Fast Food, North Indian",$20.00,$50.00,3.7,68,26,30 minutes
ID_3930,39.67722933,-85.66417231,"Mithai, Street Food",$10.00,$50.00,NEW,-,-,45 minutes
ID_4420,39.93992759,-85.93754721,"North Indian, Mughlai",$10.00,$50.00,3.4,14,8,30 minutes
